timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,fall,activity,subject_id,age,height,weight,gender
3696658898000.0,0.05746084,9.911995,-0.1436521,-0.15668693,0.07666359,0.051923547,1,13,16,27,172,56,Female
3696669495000.0,0.076614454,9.902418,-0.20111294,-0.16493362,0.06780604,0.05009095,1,13,16,27,172,56,Female
3696683835000.0,0.047884032,9.921572,-0.33518824,-0.17745635,0.076052725,0.03634648,1,13,16,27,172,56,Female
3696693281000.0,0.038307227,9.921572,-0.40222588,-0.18936823,0.05100725,0.0125227375,1,13,16,27,172,56,Female
3696708012000.0,0.009576807,10.065224,-0.60333884,-0.21777347,0.057726767,-0.002443461,1,13,16,27,172,56,Female
3696717883000.0,-0.019153614,10.084377,-0.63206923,-0.2669481,0.08277224,-0.03359759,1,13,16,27,172,56,Female
3696728318000.0,-0.05746084,10.007763,-0.6799533,-0.28863382,0.09162979,-0.043676864,1,13,16,27,172,56,Female
3696739342000.0,-0.06703765,9.940725,-0.6703765,-0.3155119,0.09407325,-0.059253927,1,13,16,27,172,56,Female
3696752485000.0,-0.095768064,9.892841,-0.62249243,-0.36835176,0.09285152,-0.0711658,1,13,16,27,172,56,Female
3696762688000.0,-0.076614454,9.797073,-0.5746084,-0.40042216,0.079107046,-0.09407325,1,13,16,27,172,56,Female
3696773515000.0,-0.095768064,9.758766,-0.40222588,-0.40958515,0.0729984,-0.099265605,1,13,16,27,172,56,Female
3696784866000.0,-0.076614454,9.634268,-0.29688102,-0.40683624,0.076358154,-0.09315695,1,13,16,27,172,56,Female
3696794668000.0,-0.076614454,9.595961,-0.18195933,-0.39706242,0.0870483,-0.07513642,1,13,16,27,172,56,Female
3696807591000.0,0.02873042,9.5385,-0.038307227,-0.36896262,0.07666359,-0.058337633,1,13,16,27,172,56,Female
3696817874000.0,0.15322891,9.461885,0.20111294,-0.3136793,0.07360926,-0.04886922,1,13,16,27,172,56,Female
3696827523000.0,0.19153613,9.414001,0.38307226,-0.2947425,0.047036625,-0.015271631,1,13,16,27,172,56,Female
3696843650000.0,0.18195933,9.471462,0.4213795,-0.3032946,0.0720821,0.024740042,1,13,16,27,172,56,Female
3696853194000.0,0.08619126,9.528923,0.4213795,-0.36102137,0.07422013,0.036957346,1,13,16,27,172,56,Female
3696868564000.0,0.10534488,9.576807,0.48841715,-0.46609017,0.08307768,0.059253927,1,13,16,27,172,56,Female
3696880579000.0,0.11492168,9.624691,0.4405331,-0.5128214,0.099265605,0.06963864,1,13,16,27,172,56,Female
3696891095000.0,0.22026655,9.595961,0.35434186,-0.59528816,0.124311075,0.062002823,1,13,16,27,172,56,Female
3696901774000.0,0.21068975,9.500193,0.23942018,-0.677755,0.14263703,0.04520403,1,13,16,27,172,56,Female
3696912874000.0,0.06703765,9.107543,0.095768064,-0.7171558,0.14202617,0.021991149,1,13,16,27,172,56,Female
3696923001000.0,0.019153614,8.963891,0.22026655,-0.7486154,0.13347405,-0.03390302,1,13,16,27,172,56,Female
3696933282000.0,-0.10534488,8.916007,0.2873042,-0.77854776,0.11362094,-0.057421334,1,13,16,27,172,56,Female
3696947266000.0,-0.19153613,8.954314,0.25857377,-0.840856,0.07849618,-0.10598512,1,13,16,27,172,56,Female
3696960309000.0,-0.24899697,8.916007,0.16280572,-0.88147855,0.121256754,-0.18387043,1,13,16,27,172,56,Female
3696973674000.0,-0.20111294,8.437167,0.31603462,-0.89827734,0.1600467,-0.23854288,1,13,16,27,172,56,Female
3696985538000.0,-0.08619126,8.2169,0.41180268,-0.9071349,0.12767084,-0.24495697,1,13,16,27,172,56,Female
3696999599000.0,0.12449849,7.9008656,0.4309563,-0.9407325,0.11301007,-0.21960606,1,13,16,27,172,56,Female
3697010326000.0,0.29688102,7.603985,0.6799533,-0.91324353,0.03573562,-0.16035213,1,13,16,27,172,56,Female
3697021703000.0,-0.047884032,7.249643,1.0247183,-0.90224797,-0.050701816,-0.07849618,1,13,16,27,172,56,Female
3697032518000.0,-0.5650316,7.0581064,1.1300632,-0.8604037,-0.16401732,0.021991149,1,13,16,27,172,56,Female
3697042351000.0,-1.292869,6.9623384,1.2162545,-0.79045963,-0.3118467,0.12461651,1,13,16,27,172,56,Female
3697053469000.0,-1.9919758,7.07726,1.2258313,-0.7315111,-0.68569624,0.22999077,1,13,16,27,172,56,Female
3697068122000.0,-2.4229321,7.4124484,1.3024458,-0.67011917,-1.0192287,0.2864958,1,13,16,27,172,56,Female
3697078290000.0,-2.5091233,7.747637,1.3503298,-0.61391956,-1.1496484,0.28527406,1,13,16,27,172,56,Female
3697090921000.0,-2.1547816,7.565677,1.934515,-0.45265114,-1.1896601,0.26267207,1,13,16,27,172,56,Female
3697101322000.0,-1.7429788,7.575254,2.2697031,-0.30940324,-1.112691,0.19822577,1,13,16,27,172,56,Female
3697112944000.0,-1.1875241,7.7667904,2.2409728,-0.26206118,-0.9850202,0.08735373,1,13,16,27,172,56,Female
3697123168000.0,-0.7661445,7.8625584,2.0111294,-0.27977628,-0.88361657,-0.004276057,1,13,16,27,172,56,Female
3697133320000.0,-0.47884035,7.680599,1.6759412,-0.29871312,-0.8060367,-0.10995574,1,13,16,27,172,56,Female
3697143533000.0,-0.38307226,7.479486,1.4556746,-0.34208453,-0.79076505,-0.16646078,1,13,16,27,172,56,Female
3697157814000.0,-0.31603462,7.2687964,1.292869,-0.36254853,-0.8173377,-0.1572978,1,13,16,27,172,56,Female
3697169064000.0,-0.1340753,6.5696893,0.7374141,-0.3378085,-0.88178396,-0.1414153,1,13,16,27,172,56,Female
3697178440000.0,-0.10534488,5.9663506,0.545878,-0.24953845,-0.8304713,-0.15027285,1,13,16,27,172,56,Female
3697193683000.0,-0.009576807,5.410896,0.7661445,-0.08582657,-0.6948592,-0.20463985,1,13,16,27,172,56,Female
3697203020000.0,0.2777274,4.951209,0.78529817,-0.119729586,-0.5140431,-0.21838433,1,13,16,27,172,56,Female
3697213847000.0,0.7661445,4.759673,1.0055647,-0.27550024,-0.2874121,-0.22632557,1,13,16,27,172,56,Female
3697226748000.0,1.2545617,4.6926355,1.9536686,-0.45753807,-0.025350908,-0.204029,1,13,16,27,172,56,Female
3697238060000.0,1.4556746,4.9895163,2.4133554,-0.79198676,0.1459968,-0.1469131,1,13,16,27,172,56,Female
3697247285000.0,0.93852705,5.48751,2.4899697,-0.89919364,0.19914207,-0.10415252,1,13,16,27,172,56,Female
3697259578000.0,0.1436521,6.0525417,2.2409728,-1.1866057,0.25625798,-0.004276057,1,13,16,27,172,56,Female
3697271836000.0,-0.89064306,6.3781533,2.1643584,-1.2843442,0.3662137,0.034513887,1,13,16,27,172,56,Female
3697282114000.0,-1.8483237,6.7803793,2.5091233,-1.3316863,0.42088616,0.00061086525,1,13,16,27,172,56,Female
3697292754000.0,-2.4229321,7.5944076,2.9496565,-1.4401149,0.5006041,-0.08979719,1,13,16,27,172,56,Female
3697308729000.0,-2.7581203,8.159439,2.72939,-1.640784,0.59620446,-0.118202426,1,13,16,27,172,56,Female
3697317928000.0,-2.231396,8.274361,3.0454245,-1.5809193,0.5564982,-0.0983493,1,13,16,27,172,56,Female
3697328059000.0,-1.3311762,8.743625,3.2752678,-1.5537357,0.44165558,0.093767814,1,13,16,27,172,56,Female
3697342377000.0,-0.7374141,8.868123,3.3901896,-1.6362026,0.45234573,0.34269542,1,13,16,27,172,56,Female
3697351690000.0,-0.59376204,8.896853,3.217807,-1.7482964,0.5552765,0.42821655,1,13,16,27,172,56,Female
3697362601000.0,-1.0342951,9.097966,2.815581,-1.7519615,0.75991637,0.42943826,1,13,16,27,172,56,Female
3697371766000.0,-1.3694834,9.433155,3.064578,-1.7510452,0.8188649,0.41263947,1,13,16,27,172,56,Female
3697383206000.0,-0.9864111,9.835381,3.4093432,-1.7369953,0.8335256,0.48533243,1,13,16,27,172,56,Female
3697392418000.0,-0.6607997,9.80665,3.7924154,-1.7174476,0.79901177,0.55771995,1,13,16,27,172,56,Female
3697403024000.0,-0.46926352,9.232041,3.6296098,-1.6572775,0.7492262,0.6762278,1,13,16,27,172,56,Female
3697415588000.0,-0.35434186,8.848969,4.156334,-1.4792101,0.91324353,0.7467828,1,13,16,27,172,56,Female
3697427384000.0,-0.545878,9.203311,4.5681367,-1.525636,1.1160508,0.86284715,1,13,16,27,172,56,Female
3697438365000.0,-0.8810662,9.557653,5.094861,-1.640784,1.0748174,0.93370754,1,13,16,27,172,56,Female
3697448580000.0,-1.091756,10.5440645,5.4204726,-1.7186694,0.9969321,1.0708468,1,13,16,27,172,56,Female
3697458494000.0,-1.7525556,11.233594,5.5641246,-1.6911805,0.8164214,1.2165382,1,13,16,27,172,56,Female
3697468609000.0,-2.1930888,11.348516,5.7269306,-1.6093245,0.573297,1.2965615,1,13,16,27,172,56,Female
3697483667000.0,-2.3175871,11.262324,6.291962,-1.3130548,0.29749137,1.3942999,1,13,16,27,172,56,Female
3697494401000.0,-1.9536686,10.745177,6.349423,-1.1588113,0.16523905,1.491733,1,13,16,27,172,56,Female
3697508548000.0,-1.3311762,10.247183,6.742072,-1.102001,-0.21410827,1.7229455,1,13,16,27,172,56,Female
3697518499000.0,-0.45968673,10.01734,7.0581064,-1.1707232,-0.31612277,1.9049833,1,13,16,27,172,56,Female
3697528456000.0,-0.06703765,9.56723,7.4986396,-1.196685,-0.50701815,2.0696115,1,13,16,27,172,56,Female
3697541420000.0,0.12449849,8.973468,7.469909,-1.1319333,-0.50732356,2.1270328,1,13,16,27,172,56,Female
3697551676000.0,0.79487497,12.373235,6.493075,-1.6615535,-0.4156938,1.8894062,1,13,16,27,172,56,Female
3697563550000.0,3.4380736,11.626244,4.261679,-2.3386977,-0.06780604,1.7846428,1,13,16,27,172,56,Female
3697573348000.0,4.156334,11.674128,4.7405195,-2.3915374,-0.376293,1.928807,1,13,16,27,172,56,Female
3697583845000.0,5.0182467,11.386824,5.0661306,-2.17804,-0.3555236,2.0118847,1,13,16,27,172,56,Female
3697593798000.0,6.0046577,10.218452,4.4819455,-1.9596558,0.049785517,2.0222695,1,13,16,27,172,56,Female
3697610648000.0,6.244078,8.255207,5.0661306,-1.5176947,0.36193767,2.143526,1,13,16,27,172,56,Female
3697622719000.0,4.912902,5.9184666,4.76925,-1.6215417,0.269697,2.2974641,1,13,16,27,172,56,Female
3697635655000.0,3.763685,6.1004257,4.0892963,-1.7650951,-0.12339478,2.56991,1,13,16,27,172,56,Female
3697647773000.0,2.2505496,6.4643445,3.4380736,-1.9156734,-0.4156938,2.7269025,1,13,16,27,172,56,Female
3697660422000.0,-0.095768064,3.7924154,9.375694,-1.7864754,-1.5625933,2.9865203,1,13,16,27,172,56,Female
3697672209000.0,9.3182335,2.3463178,14.4609785,-0.9211848,-0.39370266,2.8426614,1,13,16,27,172,56,Female
3697683417000.0,14.432248,7.9966335,16.998833,-0.31612277,1.8032742,0.43463063,1,13,16,27,172,56,Female
3697693342000.0,16.989256,13.771448,18.272547,-3.4736853,0.16432275,1.2638801,1,13,16,27,172,56,Female
3697704021000.0,14.001291,16.654066,18.368315,-1.9135354,-1.0943651,2.1239784,1,13,16,27,172,56,Female
3697713945000.0,3.2752678,15.581465,14.480132,-0.064446285,-1.5971072,2.7324002,1,13,16,27,172,56,Female
3697723956000.0,-4.6926355,10.649409,10.151415,-0.093462385,-2.883895,3.2213979,1,13,16,27,172,56,Female
3697736108000.0,-8.801085,5.0182467,4.55856,-0.03756821,-3.0149255,3.22995,1,13,16,27,172,56,Female
3697746361000.0,-9.653421,0.46926352,1.8100165,0.1994475,-2.7571404,2.7748554,1,13,16,27,172,56,Female
3697758721000.0,-4.6351743,-0.5650316,2.9975405,-0.02321288,-1.8063285,2.1108449,1,13,16,27,172,56,Female
3697768245000.0,-0.5650316,1.6280571,3.86903,-0.2415972,-1.4153748,1.8212948,1,13,16,27,172,56,Female
3697778068000.0,2.087744,2.0015526,3.1603463,-0.32467487,-1.7449366,2.0916026,1,13,16,27,172,56,Female
3697789523000.0,3.3039982,0.7565677,1.1204864,0.058948494,-2.0909917,2.4437664,1,13,16,27,172,56,Female
3697800328000.0,4.9320555,-1.2354081,0.82360536,0.8762862,-1.7602082,2.4239132,1,13,16,27,172,56,Female
3697815469000.0,6.0716953,-2.1547816,2.0111294,1.7146988,-0.6805039,2.129171,1,13,16,27,172,56,Female
3697827430000.0,6.5505357,-1.5705963,6.540959,1.6811012,-0.3051272,1.7767016,1,13,16,27,172,56,Female
3697838393000.0,6.83784,-1.9153614,6.8761473,0.92057395,-0.2565634,1.5268577,1,13,16,27,172,56,Female
3697848216000.0,6.7708025,-2.4229321,6.0621185,0.3915646,0.2657264,1.1646146,1,13,16,27,172,56,Female
3697858241000.0,5.841852,-3.1507695,5.602432,0.16584991,0.5174029,0.82833326,1,13,16,27,172,56,Female
3697867967000.0,4.405331,-3.9935284,5.161899,-0.017104227,0.6426302,0.43066,1,13,16,27,172,56,Female
3697878020000.0,3.3997664,-4.31914,4.7788267,0.020158553,0.6068946,-0.03970624,1,13,16,27,172,56,Female
3697888785000.0,3.4476504,-4.2999864,5.1906295,0.27030787,0.49113566,-0.41722095,1,13,16,27,172,56,Female
3697898261000.0,4.309563,-3.3039982,6.531382,0.3827071,0.30176744,-0.65087694,1,13,16,27,172,56,Female
3697909335000.0,5.8801594,-1.5514427,8.590396,0.19272798,0.03970624,-0.66950834,1,13,16,27,172,56,Female
3697918603000.0,7.97748,1.8291701,9.787497,-0.20586158,-0.18692477,-0.40225476,1,13,16,27,172,56,Female
3697931676000.0,9.586384,5.363012,10.141838,-0.59986967,-0.462425,0.046731193,1,13,16,27,172,56,Female
3697941748000.0,9.854534,7.7093296,10.429143,-0.7357872,-1.1285735,0.52503866,1,13,16,27,172,56,Female
3697952757000.0,8.350976,8.781932,10.01734,-0.86009824,-1.5048665,0.86406887,1,13,16,27,172,56,Female
3697964298000.0,6.5601125,7.632715,8.8777,-0.784351,-1.2269229,0.9969321,1,13,16,27,172,56,Female
3697974644000.0,5.3342814,4.510676,7.9870567,-0.59589905,-0.97219205,0.88025683,1,13,16,27,172,56,Female
3697986428000.0,4.903325,0.18195933,6.2632318,-0.46700647,-0.8854492,0.83108217,1,13,16,27,172,56,Female
3697996482000.0,5.209783,-0.9768343,5.7748146,-0.44501534,-0.77091193,0.8546005,1,13,16,27,172,56,Female
3698009091000.0,5.985504,-1.4652514,6.081272,-0.28130344,-0.7644979,0.9257663,1,13,16,27,172,56,Female
3698022253000.0,6.7229185,-1.1587936,6.8186865,-0.3399465,-0.8014552,0.9477574,1,13,16,27,172,56,Female
3698034321000.0,6.253655,0.39264908,5.765238,-0.7501425,-0.68875057,1.0940597,1,13,16,27,172,56,Female
3698047173000.0,5.707777,1.4173675,5.66947,-0.8029824,-0.72082096,1.072374,1,13,16,27,172,56,Female
3698058874000.0,5.439626,2.2697031,5.66947,-0.82436264,-0.6759224,0.9089675,1,13,16,27,172,56,Female
3698068927000.0,5.506664,2.930503,6.081272,-0.93462384,-0.9618073,0.70524395,1,13,16,27,172,56,Female
3698082224000.0,5.449203,3.0262709,5.3821654,-0.90377516,-0.98532563,0.64721173,1,13,16,27,172,56,Female
3698092550000.0,6.0716953,2.135628,5.133168,-0.977079,-0.7892379,0.54458636,1,13,16,27,172,56,Female
3698102285000.0,7.929596,0.81402856,4.8841715,-1.0592403,-0.5375614,0.41050145,1,13,16,27,172,56,Female
3698112650000.0,10.1226845,-0.5746084,4.596867,-1.1181889,-0.37965274,0.34330627,1,13,16,27,172,56,Female
3698122706000.0,13.742718,-3.6966474,4.31914,-1.0173961,-0.42852196,0.3210097,1,13,16,27,172,56,Female
3698135399000.0,14.853627,-5.631162,4.453215,-0.72082096,-0.3903429,0.4083634,1,13,16,27,172,56,Female
3698146846000.0,15.016433,-7.1826053,4.5202527,-0.5338962,-0.26267207,0.5186246,1,13,16,27,172,56,Female
3698159053000.0,13.560759,-7.9008656,4.4723687,-0.46120325,-0.20738874,0.68966687,1,13,16,27,172,56,Female
3698169058000.0,9.9790325,-7.4028716,4.596867,-0.46792278,-0.77671516,0.9578367,1,13,16,27,172,56,Female
3698182804000.0,8.293514,-6.1004257,4.2521024,-0.24984388,-0.852157,0.6075055,1,13,16,27,172,56,Female
3698192694000.0,7.575254,-4.1659107,4.453215,-0.19853121,-0.64904433,0.28160888,1,13,16,27,172,56,Female
3698203131000.0,7.2304893,-2.72939,4.1946416,-0.44104472,-0.48747048,0.026572637,1,13,16,27,172,56,Female
3698213902000.0,7.144298,-1.3120226,4.0318356,-0.47067168,-0.35033122,-0.11362094,1,13,16,27,172,56,Female
3698223628000.0,7.2783732,0.23942018,3.8786068,-0.5403103,-0.19058995,-0.16126843,1,13,16,27,172,56,Female
3698236210000.0,7.517793,1.4939818,3.5338416,-0.6236934,-0.04642576,-0.19730948,1,13,16,27,172,56,Female
3698246318000.0,7.3645644,2.528277,3.2752678,-0.6921103,0.06811147,-0.16615535,1,13,16,27,172,56,Female
3698258180000.0,6.8761473,2.930503,2.9879637,-0.7296785,0.20189096,-0.1282817,1,13,16,27,172,56,Female
3698268012000.0,6.8282633,2.7389667,2.920926,-0.6783658,0.26145032,-0.1591304,1,13,16,27,172,56,Female
3698277493000.0,7.2304893,2.183512,3.2561142,-0.58276546,0.34513888,-0.25900686,1,13,16,27,172,56,Female
3698292195000.0,8.896853,0.40222588,3.8594532,-0.41599923,0.47983465,-0.47586402,1,13,16,27,172,56,Female
3698302536000.0,9.662998,-0.6991069,4.0797195,-0.28099802,0.54336464,-0.64843345,1,13,16,27,172,56,Female
3698314054000.0,9.998186,-1.8100165,4.3478703,-0.029321533,0.5002986,-0.8549059,1,13,16,27,172,56,Female
3698323841000.0,9.892841,-2.930503,4.7022123,0.05681047,0.29749137,-0.8949176,1,13,16,27,172,56,Female
3698335908000.0,9.576807,-3.9839516,5.3725886,0.07880162,0.08155051,-0.8164214,1,13,16,27,172,56,Female
3698347652000.0,9.136273,-4.8937483,5.841852,-0.004581489,-0.038789943,-0.6609562,1,13,16,27,172,56,Female
3698357908000.0,8.6095495,-5.1235914,5.995081,-0.10598512,-0.14569137,-0.5384777,1,13,16,27,172,56,Female
3698368300000.0,8.130709,-4.7022123,5.985504,-0.37598756,-0.08002335,-0.33383787,1,13,16,27,172,56,Female
3698378026000.0,7.8529816,-3.6966474,5.793968,-0.5002986,-0.06383542,-0.34483343,1,13,16,27,172,56,Female
3698390875000.0,7.7572136,-1.6376339,5.094861,-0.54702985,-0.02076942,-0.40622538,1,13,16,27,172,56,Female
3698401124000.0,7.747637,-0.7182605,4.8745947,-0.5235115,0.050701816,-0.4465425,1,13,16,27,172,56,Female
3698413224000.0,7.8625584,0.095768064,4.7500963,-0.49266282,0.12980886,-0.45234573,1,13,16,27,172,56,Female
3698422686000.0,8.00621,0.79487497,4.711789,-0.44257188,0.19303341,-0.42149702,1,13,16,27,172,56,Female
3698434702000.0,8.24563,1.4077905,4.654328,-0.28130344,0.28527406,-0.37965274,1,13,16,27,172,56,Female
3698446194000.0,8.513782,1.7046716,4.5777135,-0.18173242,0.34269542,-0.3576616,1,13,16,27,172,56,Female
3698459231000.0,8.762778,1.5514427,4.3382936,-0.07422013,0.4700608,-0.35735616,1,13,16,27,172,56,Female
3698468863000.0,8.628703,1.0342951,4.2904096,-0.02107485,0.57360244,-0.35063666,1,13,16,27,172,56,Female
3698478512000.0,8.465898,0.5650316,4.357447,0.011911872,0.59131753,-0.34025195,1,13,16,27,172,56,Female
3698492895000.0,8.226477,0.32561144,4.510676,0.074830994,0.5320636,-0.35033122,1,13,16,27,172,56,Female
3698503390000.0,7.920019,0.22026655,4.855441,0.11728613,0.5131268,-0.3368922,1,13,16,27,172,56,Female
3698514130000.0,7.6614456,0.37349546,5.2002063,0.10720685,0.4905248,-0.32589662,1,13,16,27,172,56,Female
3698523944000.0,7.517793,0.61291564,5.535394,0.070249505,0.47250426,-0.33475417,1,13,16,27,172,56,Female
3698537482000.0,7.6135616,1.3215994,6.081272,0.04550946,0.46883908,-0.32162055,1,13,16,27,172,56,Female
3698547465000.0,7.8529816,1.5801731,6.2823853,0.034208454,0.47739118,-0.3023783,1,13,16,27,172,56,Female
3698558617000.0,8.025364,1.7046716,6.3111157,0.00061086525,0.41599923,-0.23060162,1,13,16,27,172,56,Female
3698568218000.0,8.111555,1.7238252,6.205771,0.029932396,0.40469822,-0.16584991,1,13,16,27,172,56,Female
3698578275000.0,8.197746,1.6472107,6.1004257,0.022296581,0.3979787,-0.12492194,1,13,16,27,172,56,Female
3698592670000.0,8.149862,1.541866,5.899313,0.027488936,0.3747658,-0.102319926,1,13,16,27,172,56,Female
3698602460000.0,8.101978,1.2545617,5.6215854,0.040317107,0.398895,-0.09315695,1,13,16,27,172,56,Female
3698613876000.0,8.054094,0.9768343,5.410896,0.08827003,0.42852196,-0.112399206,1,13,16,27,172,56,Female
3698623432000.0,8.063671,0.8523358,5.2959743,0.09682214,0.4456262,-0.12034045,1,13,16,27,172,56,Female
3698634044000.0,7.9583263,0.78529817,5.305551,0.14110987,0.45845437,-0.106901415,1,13,16,27,172,56,Female
3698644463000.0,7.3166804,0.90021986,5.363012,0.19700404,0.48166725,-0.07880162,1,13,16,27,172,56,Female
3698657582000.0,6.9240313,1.1971009,5.544971,0.23823744,0.5308419,-0.06505715,1,13,16,27,172,56,Female
3698667640000.0,6.83784,1.4748282,5.6790466,0.28955013,0.5702427,-0.051923547,1,13,16,27,172,56,Female
3698678154000.0,6.8569937,1.8291701,5.9567738,0.39064834,0.55924714,-0.061391957,1,13,16,27,172,56,Female
3698692128000.0,6.943185,1.982399,6.1387334,0.42088616,0.5558874,-0.09285152,1,13,16,27,172,56,Female
3698702469000.0,7.0485296,1.9728222,6.2632318,0.45051312,0.5403103,-0.10476339,1,13,16,27,172,56,Female
3698714192000.0,7.1155677,1.8195933,6.579266,0.42760566,0.441961,-0.086132,1,13,16,27,172,56,Female
3698725207000.0,7.019799,1.6950948,6.7708025,0.43157628,0.49602258,-0.025961773,1,13,16,27,172,56,Female
3698737501000.0,6.991069,1.7621324,6.8186865,0.40653083,0.4370741,0.023518313,1,13,16,27,172,56,Female
3698747716000.0,6.895301,1.7046716,6.9048777,0.37782016,0.44776422,0.04153884,1,13,16,27,172,56,Female
3698760234000.0,6.8761473,1.6376339,6.943185,0.35124752,0.43035457,0.043066,1,13,16,27,172,56,Female
3698771287000.0,6.9144545,1.484405,6.943185,0.32650748,0.39645153,0.03604105,1,13,16,27,172,56,Female
3698782974000.0,6.8761473,1.2545617,6.933608,0.301462,0.3555236,0.01282817,1,13,16,27,172,56,Female
3698793447000.0,6.7612257,1.0630256,7.038953,0.30268374,0.3475823,0.010995574,1,13,16,27,172,56,Female
3698803254000.0,6.5026517,1.0821792,7.1826053,0.28405234,0.31581733,0.020463986,1,13,16,27,172,56,Female
3698816066000.0,6.253655,1.3982137,7.2113357,0.29077184,0.31429017,0.02687807,1,13,16,27,172,56,Female
3698826309000.0,6.033388,1.7908629,7.2783732,0.29138273,0.28008172,0.03634648,1,13,16,27,172,56,Female
3698838235000.0,6.0716953,2.27928,7.393295,0.26725355,0.20616703,0.055283304,1,13,16,27,172,56,Female
3698847543000.0,6.1770406,2.4708161,7.52737,0.2519819,0.17501289,0.052839845,1,13,16,27,172,56,Female
3698858198000.0,6.38773,2.5570073,7.431602,0.1966986,0.082161374,0.09132435,1,13,16,27,172,56,Female
3698867675000.0,6.5505357,2.633622,7.5561004,0.15851954,0.06841691,0.129198,1,13,16,27,172,56,Female
3698877761000.0,6.5696893,2.5953147,7.642292,0.071776666,0.03940081,0.1966986,1,13,16,27,172,56,Female
3698891121000.0,6.3206925,2.0973208,7.5082164,-0.03634648,0.05589417,0.25961772,1,13,16,27,172,56,Female
3698901675000.0,6.1100025,1.8291701,7.489063,-0.06505715,0.099571034,0.29077184,1,13,16,27,172,56,Female
